@id	@type	@lat	@lon	name	highway	lanes	maxspeed	oneway
742007048	way	40.7776561	-73.9647289	79th Street Transverse	secondary	2	25 mph	no
742007049	way	40.7774288	-73.9644335	79th Street Transverse	secondary	3	25 mph	no
742215272	way	40.7494334	-73.9742969	Tunnel Exit Street	unclassified	3	25 mph	yes
742336683	way	40.7831005	-73.9571381		service			
742639174	way	40.7542694	-73.9559100	East Loop Road	unclassified	1	15 mph	yes
743358442	way	40.7602900	-73.9774496	West 52nd Street	residential	1	25 mph	yes
743358443	way	40.7572763	-73.9703005	East 52nd Street	residential	1	25 mph	yes
743358444	way	40.7581210	-73.9722992	East 52nd Street	residential	1	25 mph	yes
743358445	way	40.7559633	-73.9671950	East 52nd Street	residential	1	25 mph	yes
745210837	way	40.8235461	-73.9361564		service			
745528452	way	40.8653952	-73.9275276	Broadway	primary	4		no
745528453	way	40.8651727	-73.9279468	Broadway	primary	4		no
745617597	way	40.8253816	-73.9536758	West 142nd Street	residential			yes
745617598	way	40.8256232	-73.9533472	Riverside Drive	secondary	2		yes
745617599	way	40.8255784	-73.9533426	Riverside Drive	secondary	2		yes
745675478	way	40.8486483	-73.9305054	Amsterdam Avenue	secondary	4		
747825744	way	40.7967925	-73.9741966	Riverside Drive	secondary	4		no
747825750	way	40.7963544	-73.9745851	Riverside Drive	secondary			no
747908051	way	40.7490040	-73.9702529	East 42nd Street	primary	4	25 mph	
747908052	way	40.7497492	-73.9720076	East 42nd Street	primary	5	25 mph	
747908053	way	40.7493945	-73.9711753	East 42nd Street	primary	4	25 mph	
749923140	way	40.7918669	-73.9632348	97th Street Transverse	secondary	2	25 mph	yes
749923141	way	40.7921518	-73.9638032	97th Street Transverse	secondary	3	25 mph	yes
750072313	way	40.7185338	-73.9797269		service			
750381542	way	40.8601586	-73.9297116		service			
751393516	way	40.8007118	-73.9577283		service			
752035072	way	40.7626345	-74.0011929		service			yes
753233073	way	40.8751441	-73.9088177		service			
753233075	way	40.8742092	-73.9086238		service			
753552051	way	40.7915929	-73.9206559	Daniel Rey Square	service			
753552052	way	40.7917247	-73.9202087	Berry Place	service			
753552053	way	40.7910234	-73.9177523	Kaminsky Road	service			
753552055	way	40.7907045	-73.9177509	Brunn Street	service			
753552056	way	40.7890989	-73.9305815		service			
753552058	way	40.7891136	-73.9245846	E Road	service			
753552059	way	40.7914416	-73.9198224	Galanaugh Lane	service			
753552061	way	40.7917349	-73.9200295	Keyahas Court	service			
753679787	way	40.7804929	-73.9547786		service			
753884974	way	40.8319163	-73.9413015		service			
753884976	way	40.8319181	-73.9410269	Saint Nicholas Avenue	secondary	2	25 mph	
753894569	way	40.8223163	-73.9359127		service			
753894570	way	40.8228440	-73.9356347		service			
753976420	way	40.8504628	-73.9436088		service			
754141925	way	40.8174188	-73.9501959		service			
754143137	way	40.8604277	-73.9261241		service			
754143138	way	40.8605292	-73.9258228		service			
754155012	way	40.8625180	-73.9217928		service			
754155013	way	40.8622767	-73.9224279		service			
754220393	way	40.8688777	-73.9143778		service			
754224222	way	40.8701885	-73.9157287		service			
754763814	way	40.7762027	-73.9852850		service		5 mph	yes
755709407	way	40.7846178	-73.9458238	East 97th Street	residential	2	25 mph	no
755855917	way	40.8225265	-73.9371613	West 147th Street	residential			yes
755866908	way	40.7286297	-73.9927741		service			
755916685	way	40.7377280	-73.9746290		service			
755931248	way	40.7672874	-73.9956641		service			
756449859	way	40.7949519	-73.9724745	West 96th Street	secondary	4		
756467857	way	40.8737894	-73.9075137		service			
756632802	way	40.7842030	-73.9448485	East 97th Street	residential	2	25 mph	no
756765009	way	40.7786458	-73.9516192		service			
756855384	way	40.7733666	-73.9926512		service			no
756858882	way	40.8182852	-73.9457815		service			
756858883	way	40.8217074	-73.9440567		service			
756991583	way	40.7885876	-73.9396969	East 105th Street	residential	1	25 mph	yes
757109157	way	40.8635541	-73.9214156		service			
757209927	way	40.8602380	-73.9260314		service			
757215122	way	40.7113107	-73.9871168		service			
757359118	way	40.7043623	-74.0132550	Broadway	residential	1	20 mph	yes
757703379	way	40.7932749	-73.9487569	East 106th Street	secondary	1	25 mph	yes
757703380	way	40.7920600	-73.9469252		service			
757713701	way	40.7773772	-73.9633662		service			yes
758127647	way	40.7255699	-74.0066788		service			yes
758127648	way	40.7252417	-74.0067353		service			
758167602	way	40.7862279	-73.9400682		service			yes
758167603	way	40.7862076	-73.9400217		service			yes
758294167	way	40.8024451	-73.9354042		service			
758294170	way	40.8021155	-73.9355709		service			
759400661	way	40.7913691	-73.9525460		service			
759419356	way	40.7861774	-73.9527023	Park Avenue	primary	3	25 mph	yes
759486002	way	40.7481329	-73.9684145		service			yes
759599617	way	40.7576277	-73.9902209		service			
759704489	way	40.7519106	-73.9651981		service			yes
759762470	way	40.7678863	-73.9600812		service			
759960576	way	40.8036979	-73.9604961		service			
759960578	way	40.8038243	-73.9608022		service			
760268966	way	40.7710120	-73.9508201		service			
760433110	way	40.7791731	-73.9691163	79th Street Transverse	secondary	2	25 mph	no
760433111	way	40.7799753	-73.9710661	79th Street Transverse	secondary	2	25 mph	no
760433114	way	40.7780248	-73.9656720	79th Street Transverse	secondary	2	25 mph	no
760433117	way	40.7782036	-73.9665026	79th Street Transverse	secondary	2	25 mph	no
760433119	way	40.7795498	-73.9700945	79th Street Transverse	secondary	2	25 mph	no
760433120	way	40.7801988	-73.9713823	79th Street Transverse	secondary	2	25 mph	no
760433122	way	40.7778208	-73.9649643	79th Street Transverse	secondary	2	25 mph	no
760711170	way	40.7916578	-73.9636536	97th Street Transverse	secondary	1	25 mph	yes
760727183	way	40.7916335	-73.9625332	97th Street Transverse	secondary	2	25 mph	
760727184	way	40.7891576	-73.9566146	97th Street Transverse	secondary	1	25 mph	yes
760727187	way	40.7880624	-73.9560018	97th Street Transverse	secondary	3	25 mph	yes
760727188	way	40.7893710	-73.9571334	97th Street Transverse	secondary	2	25 mph	
760727192	way	40.7894874	-73.9574084	97th Street Transverse	secondary	2	25 mph	
760727194	way	40.7905817	-73.9600058	97th Street Transverse	secondary	2	25 mph	
760727197	way	40.7885327	-73.9563230	97th Street Transverse	secondary	2	25 mph	yes
760748048	way	40.7844642	-73.9671877	86th Street Transverse	secondary	2	25 mph	no
760748052	way	40.7847316	-73.9677284	86th Street Transverse	secondary	2	25 mph	no
761169151	way	40.7375596	-73.9916595		service			
761417313	way	40.7132574	-73.9932694		service			
761614670	way	40.7164900	-73.9798002		service			
761614671	way	40.7195997	-73.9799549		service			
761619056	way	40.7144591	-73.9933847		service			
761621532	way	40.7958701	-73.9638454		service			
761726991	way	40.7538404	-74.0055062		service			
761742154	way	40.7727815	-73.9924336		service			no
762117681	way	40.7933855	-73.9637316		service			
762141353	way	40.8617812	-73.9237792		service			
762547248	way	40.8168687	-73.9540606		service			
762547249	way	40.8157250	-73.9550064		service			
763299975	way	40.7850189	-73.9826062	Riverside Drive	secondary			
763303893	way	40.7947674	-73.9741461	West 95th Street	secondary	1	25 mph	yes
763303894	way	40.7951800	-73.9762832	Riverside Drive	secondary			
763320782	way	40.8134400	-73.9413528	West 134th Street	residential	1		yes
763320783	way	40.8136254	-73.9413122	Malcolm X Boulevard	secondary	3		yes
763320784	way	40.8133092	-73.9415462	Malcolm X Boulevard	secondary			yes
763320785	way	40.8131794	-73.9414469	Malcolm X Boulevard	secondary	2		yes
763320786	way	40.8135896	-73.9411435	Malcolm X Boulevard	secondary	2		yes
763331301	way	40.8413080	-73.9397271	Broadway	primary			yes
763331302	way	40.8417041	-73.9393584	West 169th Street	residential			yes
763331303	way	40.8422757	-73.9407173	West 169th Street	residential			yes
763331304	way	40.8415518	-73.9393731	Broadway	primary	2		yes
763335103	way	40.8710766	-73.9140417	10th Avenue	primary			yes
763335104	way	40.8708762	-73.9145464	Broadway	primary	2		yes
763335105	way	40.8710409	-73.9141939	Broadway	primary	2		yes
763511377	way	40.7363529	-73.9767327		service			
763511378	way	40.7364995	-73.9765243		service			
763511379	way	40.7367323	-73.9762964		service			
763511380	way	40.7366906	-73.9763636		service			
763530687	way	40.7795906	-73.9527423		service			
763530691	way	40.7797908	-73.9525989		service			
763530715	way	40.7793937	-73.9528846		service			
763533250	way	40.8516125	-73.9312870		service			
763533251	way	40.8508009	-73.9284028		service			
763909981	way	40.7678947	-73.9531137		service			
763971141	way	40.7375452	-73.9761395	East 25th Street	residential	2	25 mph	no
763971142	way	40.7370875	-73.9749567	East 25th Street	residential	1	25 mph	yes
764046068	way	40.7840954	-73.9456599		service			
764046069	way	40.7836162	-73.9453287		service			
764874359	way	40.7186780	-74.0111706	Washington Walk	service			
764874360	way	40.7202237	-74.0117269		service			
764874361	way	40.7199837	-74.0117772		service			
765062304	way	40.7285908	-73.9780229		service			
765062305	way	40.7241669	-73.9752917		service			
765104369	way	40.7982028	-73.9650213		service			
765104372	way	40.7978096	-73.9646790		service			
765274319	way	40.7292481	-73.9753221	Avenue C Service Road	service		25 mph	yes
765274320	way	40.7307066	-73.9740613	Avenue C	secondary	2	25 mph	yes
765274321	way	40.7307634	-73.9741155	Avenue C	secondary	1	25 mph	yes
765329897	way	40.7481542	-74.0008507		service			
765611625	way	40.8676588	-73.9264136		service			
765917977	way	40.7136241	-73.9833427		service			
765986829	way	40.6902707	-74.0040242		service			
766496231	way	40.7839618	-73.9505516		service			
767372817	way	40.7145863	-73.9820511	Grand Street	primary	2	25 mph	no
767398932	way	40.7299948	-73.9882210	Stuyvesant Street	residential	1	25 mph	yes
767398933	way	40.7302715	-73.9897703	East 9th Street	residential	1	25 mph	yes
767398934	way	40.7298707	-73.9888072	East 9th Street	residential	1	25 mph	yes
767683100	way	40.7520016	-73.9988930	West 31st Street	tertiary	3	25 mph	yes
767683107	way	40.7503468	-73.9949718	West 31st Street	tertiary		25 mph	yes
767683108	way	40.7510106	-73.9965473	West 31st Street	tertiary	2	25 mph	yes
767683109	way	40.7504570	-73.9952343	West 31st Street	tertiary	3	25 mph	yes
767683110	way	40.7504154	-73.9953900		service			
767683111	way	40.7503345	-73.9952062		service			
767683112	way	40.7501231	-73.9949693	8th Avenue	secondary	4	25 mph	yes
767683113	way	40.7492004	-73.9941825	West 30th Street	tertiary	1	25 mph	yes
767683114	way	40.7505878	-73.9946303	8th Avenue	secondary	3	25 mph	yes
767729564	way	40.8092465	-73.9589810	West 120th Street	residential			no
767990686	way	40.7532238	-74.0001417	10th Avenue	primary	5	25 mph	yes
768042832	way	40.8625215	-73.9168585		service			
768381525	way	40.7679768	-73.9814298	Columbus Circle	primary	3	25 mph	yes
768407616	way	40.7087018	-74.0055769	Ryders Alley	service		20 mph	yes
769632718	way	40.8189315	-73.9568086		service			
770098910	way	40.8756662	-73.9079203		service			
770524298	way	40.7153785	-74.0141542	Murray Street	residential	4	20 mph	no
770524299	way	40.7140222	-74.0125194	Barclay Street	secondary	1	20 mph	yes
771759765	way	40.7508644	-73.9786183	East 40th Street	residential		25 mph	yes
771759766	way	40.7508581	-73.9787025	Park Avenue	primary	1	25 mph	yes
771759767	way	40.7508923	-73.9786821	East 40th Street	residential		25 mph	yes
771759768	way	40.7508690	-73.9787273	Park Avenue	primary	2	25 mph	yes
771759769	way	40.7505534	-73.9789489	Park Avenue	primary	3	25 mph	yes
771939270	way	40.7473680	-73.9709124	1st Avenue	primary	5	25 mph	yes
771968111	way	40.7413671	-73.9759510		service			
771968276	way	40.7410223	-73.9763150		service			
771999882	way	40.7461812	-73.9789982		service			
772101390	way	40.7913497	-73.9368788		service			
773068101	way	40.7055035	-74.0106714		service			
773068102	way	40.7052885	-74.0106269		service			
773068103	way	40.7051557	-74.0106005		service			
773071275	way	40.8587162	-73.9221549		service			
774186838	way	40.7160696	-73.9787837		service			
774912554	way	40.8242322	-73.9402391		service			
774995232	way	40.8787258	-73.9097927		service			
776614287	way	40.7697458	-73.9875625		service			yes
776677856	way	40.8302128	-73.9358330		service			
776719654	way	40.7594180	-73.9518176		service			
776858323	way	40.7613599	-73.9720393		service			yes
776925621	way	40.8466866	-73.9309074		service			
776983924	way	40.8732446	-73.9175489		service			
778007333	way	40.8165235	-73.9583195	West 129th Street	residential	2	25 mph	yes
778007334	way	40.8182605	-73.9526937	Amsterdam Avenue	secondary			no
778478271	way	40.8620232	-73.9212708		service			
778763788	way	40.8628926	-73.9252543		service			
778788929	way	40.7258396	-73.9851536		service			
779661114	way	40.7610524	-73.9981928	11th Avenue	secondary	3	25 mph	yes
781311947	way	40.7879873	-73.9757207	West 86th Street	secondary	4	25 mph	
781311948	way	40.7928995	-73.9712183	Amsterdam Avenue	primary			yes
783787945	way	40.7914111	-73.9363685	East 110th Street	residential			
784001401	way	40.8129267	-73.9598969		service			
784943222	way	40.7810416	-73.9712756		service			no
784943226	way	40.7810312	-73.9712186		service			no
785016267	way	40.7125562	-74.0144593		service			no
787506428	way	40.7383561	-73.9808053		service			
788253908	way	40.8060071	-73.9347703		primary_link	1		yes
788278347	way	40.7449122	-73.9888032	Broadway	living_street	1	10 mph	yes
788278348	way	40.7448423	-73.9876862	West 28th Street	residential		25 mph	yes
788278350	way	40.7464193	-73.9885216	Broadway	living_street	1	10 mph	yes
788278353	way	40.7437210	-73.9887991	West 26th Street	residential	1	25 mph	yes
788602259	way	40.7430663	-73.9884296		secondary_link	1		yes
788602261	way	40.7418567	-73.9893713	5th Avenue	secondary	3	25 mph	yes
788602263	way	40.7416913	-73.9890400	Broadway	secondary_link	2	25 mph	yes
789634640	way	40.7716439	-73.9885602	West 60th Street	tertiary	1	25 mph	yes
791193342	way	40.7530670	-73.9973368		service			
791203012	way	40.7181202	-73.9786814		service			
791679861	way	40.7113006	-73.9812222		service			
793854162	way	40.8241876	-73.9401484		service			
794805875	way	40.8042963	-73.9534822		service			
795829096	way	40.7711541	-73.9936222		service			
795829201	way	40.7710354	-73.9932982		service			
796257317	way	40.8170533	-73.9364747		service			
796257318	way	40.8167663	-73.9360139		service			
796465326	way	40.8165913	-73.9383945		service			
796472951	way	40.8128517	-73.9409801		service			
796472952	way	40.8132478	-73.9406101		service			
796472953	way	40.8129054	-73.9415018		service			
796472954	way	40.8128456	-73.9411115		service			
796472955	way	40.8127096	-73.9412088		service			
796472956	way	40.8128055	-73.9413513		service			
796472957	way	40.8128720	-73.9413017		service			
796472958	way	40.8130774	-73.9407777		service			
796472959	way	40.8122406	-73.9411454		service			
796472960	way	40.8124551	-73.9412720		service			
796472961	way	40.8119431	-73.9411448		service			
796472962	way	40.8121887	-73.9408508		service			
796472963	way	40.8120054	-73.9405219		service			
796472964	way	40.8121825	-73.9399726		service			
796472965	way	40.8122350	-73.9395875		service			
796472966	way	40.8126638	-73.9390625		service			
796472967	way	40.8122314	-73.9396006		service			
796472968	way	40.8122739	-73.9391674		service			
796472969	way	40.8117609	-73.9397337		service			yes
796472970	way	40.8118193	-73.9398645		service			yes
796472971	way	40.8115732	-73.9399121		service			yes
796472972	way	40.8116041	-73.9399738		service			yes
796472973	way	40.8124943	-73.9392945		service			
796472974	way	40.8132218	-73.9399387		service			yes
796472975	way	40.8131602	-73.9397719		service			yes
796472976	way	40.8130756	-73.9399341		service			yes
796472977	way	40.8133672	-73.9397960		service			yes
796472978	way	40.8133393	-73.9397096		service			yes
796472979	way	40.8128737	-73.9382730		service			
796472980	way	40.8126517	-73.9385462		service			yes
796472981	way	40.8125750	-73.9383718		service			yes
796472982	way	40.8125170	-73.9385214		service			yes
796472983	way	40.8127506	-73.9384168		service			yes
796472984	way	40.8127105	-73.9383303		service			yes
796472985	way	40.8116534	-73.9408224		service			yes
796472988	way	40.8118575	-73.9385381		service			yes
796472989	way	40.8119481	-73.9383575		service			yes
796472990	way	40.8116870	-73.9385463		service			yes
796472991	way	40.8129933	-73.9401302		service			
796474984	way	40.8123738	-73.9401895		service			
797032454	way	40.7017601	-74.0093605		service			
797133877	way	40.8099562	-73.9365636		service			
797133878	way	40.8100582	-73.9364969		service			
798222129	way	40.7923601	-73.9484806	Park Avenue	primary	1	25 mph	yes
798863965	way	40.8062767	-73.9377408		service			
